id,timestamp_long,COx
3919,1097244000.0,297.0
3920,1097247600.0,294.0
3921,1097251200.0,211.0
3922,1097254800.0,323.0
3923,1097258400.0,333.0
3924,1097262000.0,163.0
3925,1097265600.0,151.0
3926,1097269200.0,167.0
3927,1097272800.0,174.0
3928,1097276400.0,142.0
3929,1097280000.0,155.0
3930,1097287200.0,96.0
3931,1097290800.0,154.0
3932,1097294400.0,211.0
3933,1097298000.0,381.0
3934,1097301600.0,470.0
3935,1097305200.0,464.0
3936,1097308800.0,450.0
3937,1097312400.0,274.0
3938,1097316000.0,306.0
3939,1097319600.0,308.0
3940,1097323200.0,186.0
3941,1097326800.0,238.0
3942,1097330400.0,249.0
3943,1097334000.0,378.0
3944,1097337600.0,386.0
3945,1097341200.0,461.0
3946,1097344800.0,394.0
3947,1097348400.0,266.0
3948,1097352000.0,158.0
3949,1097355600.0,319.0
3950,1097359200.0,409.0
3951,1097362800.0,223.0
3952,1097366400.0,107.0
3953,1097373600.0,50.0
3954,1097377200.0,56.0
3955,1097380800.0,163.0
3956,1097384400.0,187.0
3957,1097388000.0,150.0
3958,1097391600.0,103.0
3959,1097395200.0,143.0
3960,1097398800.0,220.0
3961,1097402400.0,301.0
3962,1097406000.0,214.0
3963,1097409600.0,162.0
3964,1097413200.0,232.0
3965,1097416800.0,254.0
3966,1097420400.0,224.0
3967,1097424000.0,247.0
3968,1097427600.0,334.0
3969,1097431200.0,239.0
3970,1097434800.0,168.0
3971,1097438400.0,185.0
3972,1097442000.0,178.0
3973,1097445600.0,132.0
3974,1097449200.0,135.0
3975,1097452800.0,39.0
3976,1097460000.0,33.0
3977,1097463600.0,90.0
3978,1097467200.0,164.0
3979,1097470800.0,336.0
3980,1097474400.0,366.0
3981,1097478000.0,565.0
3982,1097481600.0,536.0
3983,1097485200.0,416.0
3984,1097488800.0,379.0
3985,1097492400.0,368.0
3986,1097496000.0,444.0
3987,1097499600.0,352.0
3988,1097503200.0,375.0
3989,1097506800.0,479.0
3990,1097510400.0,448.0
3991,1097514000.0,388.0
3992,1097517600.0,376.0
3993,1097521200.0,224.0
3994,1097524800.0,206.0
3995,1097528400.0,143.0
3996,1097532000.0,113.0
3997,1097535600.0,93.0
3998,1097539200.0,58.0
3999,1097546400.0,56.0
4000,1097550000.0,105.0
4001,1097553600.0,243.0
4002,1097557200.0,492.0
4003,1097560800.0,435.0
4004,1097650800.0,286.0
4005,1097654400.0,281.0
4006,1098280800.0,652.0
4007,1098284400.0,895.0
4008,1098288000.0,826.0
4009,1098291600.0,648.0
4010,1098295200.0,629.0
4011,1098298800.0,529.0
4012,1098302400.0,405.0
4013,1098306000.0,461.0
4014,1098309600.0,486.0
4015,1098313200.0,335.0
4016,1098316800.0,210.0
4017,1098324000.0,99.0
4018,1098327600.0,149.0
4019,1098331200.0,203.0
4020,1098334800.0,332.0
4021,1098338400.0,446.0
4022,1098342000.0,524.0
4023,1098345600.0,347.0
4024,1098349200.0,273.0
4025,1098352800.0,404.0
4026,1098360000.0,312.0
4027,1098363600.0,369.0
4028,1098367200.0,362.0
4029,1098370800.0,335.0
4030,1098374400.0,447.0
4031,1098378000.0,576.0
4032,1098381600.0,486.0
4033,1098385200.0,439.0
4034,1098388800.0,462.0
4035,1098392400.0,441.0
4036,1098396000.0,223.0
4037,1098399600.0,126.0
4038,1098403200.0,116.0
4039,1098410400.0,125.0
4040,1098414000.0,198.0
4041,1098417600.0,185.0
4042,1098421200.0,425.0
4043,1098424800.0,465.0
4044,1098428400.0,341.0
4045,1098432000.0,316.0
4046,1098435600.0,241.0
4047,1098439200.0,266.0
4048,1098442800.0,412.0
4049,1098446400.0,394.0
4050,1098450000.0,365.0
4051,1098453600.0,548.0
4052,1098457200.0,494.0
4053,1098460800.0,686.0
4054,1098464400.0,556.0
4055,1098468000.0,467.0
4056,1098471600.0,297.0
4057,1098475200.0,164.0
4058,1098478800.0,196.0
4059,1098482400.0,201.0
4060,1098486000.0,132.0
4061,1098489600.0,146.0
4062,1098496800.0,94.0
4063,1098500400.0,127.0
4064,1098504000.0,217.0
4065,1098507600.0,394.0
4066,1098511200.0,511.0
4067,1098514800.0,523.0
4068,1098518400.0,471.0
4069,1098522000.0,441.0
4070,1098525600.0,414.0
4071,1098529200.0,317.0
4072,1098532800.0,230.0
4073,1098536400.0,365.0
4074,1098540000.0,360.0
4075,1098543600.0,420.0
4076,1098547200.0,475.0
4077,1098550800.0,526.0
4078,1098554400.0,460.0
4079,1098558000.0,255.0
4080,1098561600.0,283.0
4081,1098565200.0,271.0
4082,1098568800.0,315.0
4083,1098572400.0,227.0
4084,1098576000.0,243.0
4085,1098583200.0,142.0
4086,1098586800.0,139.0
4087,1098590400.0,182.0
4088,1098594000.0,196.0
4089,1098597600.0,108.0
4090,1098601200.0,175.0
4091,1098604800.0,266.0
4092,1098608400.0,179.0
4093,1098612000.0,154.0
4094,1098615600.0,95.0
4095,1098619200.0,151.0
4096,1098622800.0,230.0
4097,1098626400.0,239.0
4098,1098630000.0,306.0
4099,1098633600.0,472.0
4100,1098637200.0,532.0
4101,1098640800.0,375.0
4102,1098644400.0,147.0
4103,1098648000.0,118.0
4104,1098651600.0,181.0
4105,1098655200.0,209.0
4106,1098658800.0,167.0
4107,1098662400.0,112.0
4108,1098669600.0,108.0
4109,1098673200.0,181.0
4110,1098676800.0,253.0
4111,1098680400.0,521.0
4112,1098684000.0,649.0
4113,1098687600.0,516.0
4114,1098691200.0,487.0
4115,1098694800.0,529.0
4116,1098698400.0,565.0
4117,1098702000.0,558.0
4118,1098705600.0,568.0
4119,1098709200.0,605.0
4120,1098712800.0,666.0
4121,1098716400.0,814.0
4122,1098720000.0,860.0
4123,1098723600.0,820.0
4124,1098727200.0,742.0
4125,1098730800.0,492.0
4126,1098734400.0,464.0
4127,1098738000.0,258.0
4128,1098741600.0,311.0
4129,1098745200.0,231.0
4130,1098748800.0,127.0
4131,1098756000.0,124.0
4132,1098759600.0,138.0
4133,1098763200.0,228.0
4134,1098766800.0,383.0
4135,1098770400.0,581.0
4136,1098774000.0,545.0
4137,1098777600.0,593.0
4138,1098781200.0,602.0
4139,1098784800.0,624.0
4140,1098788400.0,546.0
4141,1098792000.0,597.0
4142,1098795600.0,688.0
4143,1098799200.0,760.0
4144,1098802800.0,918.0
4145,1098806400.0,952.0
4146,1098810000.0,685.0
4147,1098813600.0,561.0
4148,1098817200.0,239.0
4149,1098820800.0,175.0
4150,1098824400.0,169.0
4151,1098828000.0,215.0
4152,1098831600.0,115.0
4153,1098835200.0,94.0
4154,1098842400.0,80.0
4155,1098846000.0,132.0
4156,1098849600.0,295.0
4157,1098853200.0,517.0
4158,1098856800.0,555.0
4159,1098860400.0,429.0
4160,1098864000.0,561.0
4161,1098867600.0,427.0
4162,1098871200.0,445.0
4163,1098874800.0,538.0
4164,1098878400.0,556.0
4165,1098882000.0,370.0
4166,1098885600.0,257.0
4167,1098889200.0,266.0
4168,1098892800.0,403.0
4169,1098896400.0,275.0
4170,1098900000.0,338.0
4171,1098903600.0,176.0
4172,1098907200.0,159.0
4173,1098910800.0,147.0
4174,1098914400.0,99.0
4175,1098918000.0,98.0
4176,1098921600.0,109.0
4177,1098928800.0,112.0
4178,1098932400.0,163.0
4179,1098936000.0,326.0
4180,1098939600.0,640.0
4181,1098943200.0,736.0
4182,1098946800.0,667.0
4183,1098950400.0,677.0
4184,1098954000.0,425.0
4185,1098957600.0,349.0
4186,1098961200.0,332.0
4187,1098964800.0,412.0
4188,1098968400.0,631.0
4189,1098972000.0,677.0
4190,1098975600.0,761.0
4191,1098979200.0,650.0
4192,1098982800.0,262.0
4193,1098986400.0,292.0
4194,1098990000.0,177.0
4195,1098993600.0,103.0
4196,1098997200.0,127.0
4197,1099000800.0,119.0
4198,1099004400.0,83.0
4199,1099008000.0,65.0
4200,1099015200.0,84.0
4201,1099018800.0,200.0
4202,1099022400.0,242.0
4203,1099026000.0,366.0
4204,1099029600.0,404.0
4205,1099033200.0,429.0
4206,1099036800.0,169.0
4207,1099040400.0,419.0
4208,1099044000.0,603.0
4209,1099047600.0,589.0
4210,1099051200.0,706.0
4211,1099054800.0,592.0
4212,1099058400.0,305.0
4213,1099062000.0,371.0
4214,1099065600.0,465.0
4215,1099069200.0,390.0
4216,1099072800.0,227.0
4217,1099076400.0,284.0
4218,1099080000.0,211.0
4219,1099083600.0,297.0
4220,1099087200.0,351.0
4221,1099090800.0,259.0
4222,1099094400.0,214.0
4223,1099101600.0,173.0
4224,1099105200.0,192.0
4225,1099108800.0,237.0
4226,1099112400.0,413.0
4227,1099116000.0,455.0
4228,1099119600.0,493.0
4229,1099123200.0,482.0
4230,1099126800.0,599.0
4231,1099130400.0,481.0
4232,1099134000.0,406.0
4233,1099137600.0,419.0
4234,1099141200.0,387.0
4235,1099144800.0,461.0
4236,1099148400.0,493.0
4237,1099152000.0,532.0
4238,1099155600.0,581.0
4239,1099159200.0,494.0
4240,1099162800.0,392.0
4241,1099166400.0,311.0
4242,1099170000.0,236.0
4243,1099173600.0,270.0
4244,1099177200.0,199.0
4245,1099180800.0,146.0
4246,1099191600.0,74.0
4247,1099195200.0,55.0
4248,1099198800.0,43.0
4249,1099202400.0,46.0
4250,1099206000.0,139.0
4251,1099209600.0,169.0
4252,1099213200.0,254.0
4253,1099216800.0,303.0
4254,1099220400.0,259.0
4255,1099224000.0,226.0
4256,1099227600.0,161.0
4257,1099231200.0,182.0
4258,1099234800.0,289.0
4259,1099238400.0,340.0
4260,1099242000.0,544.0
4261,1099245600.0,543.0
4262,1099249200.0,501.0
4263,1099252800.0,521.0
4264,1099256400.0,352.0
4265,1099260000.0,321.0
4266,1099263600.0,318.0
4267,1099267200.0,338.0
4268,1099270800.0,353.0
4269,1099278000.0,291.0
4270,1099281600.0,279.0
4271,1099285200.0,200.0
4272,1099288800.0,180.0
4273,1099292400.0,213.0
4274,1099296000.0,266.0
4275,1099299600.0,247.0
4276,1099303200.0,326.0
4277,1099306800.0,319.0
4278,1099310400.0,320.0
4279,1099314000.0,174.0
4280,1099317600.0,216.0
4281,1099321200.0,376.0
4282,1099324800.0,496.0
4283,1099328400.0,523.0
4284,1099332000.0,465.0
4285,1099335600.0,407.0
4286,1099339200.0,412.0
4287,1099342800.0,403.0
4288,1099346400.0,357.0
4289,1099350000.0,259.0
4290,1099353600.0,227.0
4291,1099357200.0,147.0
4292,1099364400.0,72.0
4293,1099368000.0,96.0
4294,1099371600.0,73.0
4295,1099375200.0,309.0
4296,1099378800.0,607.0
4297,1099382400.0,562.0
4298,1099386000.0,560.0
4299,1099389600.0,844.0
4300,1099393200.0,667.0
4301,1099396800.0,583.0
4302,1099400400.0,726.0
4303,1099404000.0,674.0
4304,1099407600.0,544.0
4305,1099411200.0,715.0
4306,1099414800.0,789.0
4307,1099418400.0,737.0
4308,1099422000.0,859.0
4309,1099425600.0,668.0
4310,1099429200.0,454.0
4311,1099432800.0,337.0
4312,1099436400.0,127.0
4313,1099440000.0,281.0
4314,1099443600.0,252.0
4315,1099450800.0,65.0
4316,1099454400.0,69.0
4317,1099458000.0,151.0
4318,1099461600.0,231.0
4319,1099465200.0,297.0
4320,1099468800.0,515.0
4321,1099472400.0,499.0
4322,1099476000.0,445.0
4323,1099479600.0,464.0
4324,1099483200.0,298.0
4325,1099486800.0,266.0
4326,1099490400.0,323.0
4327,1099494000.0,352.0
4328,1099497600.0,372.0
4329,1099501200.0,383.0
4330,1099504800.0,455.0
4331,1099508400.0,355.0
4332,1099512000.0,267.0
4333,1099515600.0,308.0
4334,1099519200.0,313.0
4335,1099522800.0,216.0
4336,1099526400.0,137.0
4337,1099530000.0,140.0
4338,1099537200.0,94.0
4339,1099540800.0,79.0
4340,1099544400.0,156.0
4341,1099548000.0,153.0
4342,1099551600.0,464.0
4343,1099555200.0,435.0
4344,1099558800.0,683.0
4345,1099562400.0,523.0
4346,1099566000.0,460.0
4347,1099569600.0,417.0
4348,1099573200.0,486.0
4349,1099576800.0,512.0
4350,1099580400.0,595.0
4351,1099584000.0,1052.0
4352,1099587600.0,1014.0
4353,1099591200.0,633.0
4354,1099594800.0,485.0
4355,1099598400.0,480.0
4356,1099602000.0,572.0
4357,1099605600.0,345.0
4358,1099609200.0,195.0
4359,1099612800.0,213.0
4360,1099616400.0,216.0
4361,1099623600.0,73.0
4362,1099627200.0,67.0
4363,1099630800.0,96.0
4364,1099634400.0,162.0
4365,1099638000.0,305.0
4366,1099641600.0,725.0
4367,1099645200.0,658.0
4368,1099648800.0,710.0
4369,1099652400.0,445.0
4370,1099656000.0,455.0
4371,1099659600.0,524.0
4372,1099663200.0,527.0
4373,1099666800.0,601.0
4374,1099670400.0,1001.0
4375,1099674000.0,852.0
4376,1099677600.0,370.0
4377,1099681200.0,348.0
4378,1099684800.0,361.0
4379,1099688400.0,255.0
4380,1099692000.0,162.0
4381,1099695600.0,166.0
4382,1099699200.0,247.0
4383,1099702800.0,255.0
4384,1099710000.0,129.0
4385,1099713600.0,83.0
4386,1099717200.0,114.0
4387,1099720800.0,233.0
4388,1099724400.0,448.0
4389,1099728000.0,455.0
4390,1099731600.0,254.0
4391,1099735200.0,313.0
4392,1099738800.0,490.0
4393,1099742400.0,496.0
4394,1099746000.0,514.0
4395,1099749600.0,454.0
4396,1099753200.0,507.0
4397,1099756800.0,474.0
4398,1099760400.0,404.0
4399,1099764000.0,356.0
4400,1099767600.0,345.0
4401,1099771200.0,395.0
4402,1099774800.0,249.0
4403,1099778400.0,197.0
4404,1099782000.0,224.0
4405,1099785600.0,231.0
4406,1099789200.0,177.0
4407,1099796400.0,98.0
4408,1099800000.0,64.0
4409,1099803600.0,44.0
4410,1099807200.0,53.0
4411,1099810800.0,94.0
4412,1099814400.0,100.0
4413,1099818000.0,98.0
4414,1099821600.0,115.0
4415,1099825200.0,115.0
4416,1099828800.0,76.0
4417,1099832400.0,55.0
4418,1099836000.0,59.0
4419,1099839600.0,95.0
4420,1099843200.0,107.0
4421,1099846800.0,189.0
4422,1099850400.0,386.0
4423,1099854000.0,412.0
4424,1099857600.0,342.0
4425,1099861200.0,255.0
4426,1099864800.0,89.0
4427,1099868400.0,106.0
4428,1099872000.0,109.0
4429,1099875600.0,67.0
4430,1099882800.0,13.0
4431,1099886400.0,20.0
4432,1099890000.0,33.0
4433,1099893600.0,146.0
4434,1099897200.0,359.0
4435,1099900800.0,322.0
4436,1099904400.0,293.0
4437,1099908000.0,255.0
4438,1099911600.0,233.0
4439,1099915200.0,220.0
4440,1099918800.0,246.0
4441,1099922400.0,272.0
4442,1099926000.0,358.0
4443,1099929600.0,514.0
4444,1099933200.0,742.0
4445,1100055600.0,32.0
4446,1100059200.0,29.0
4447,1100062800.0,48.0
4448,1100066400.0,113.0
4449,1100070000.0,267.0
4450,1100073600.0,332.0
4451,1100077200.0,354.0
4452,1100080800.0,316.0
4453,1100084400.0,395.0
4454,1100088000.0,391.0
4455,1100091600.0,457.0
4456,1100095200.0,448.0
4457,1100098800.0,543.0
4458,1100102400.0,574.0
4459,1100106000.0,435.0
4460,1100109600.0,504.0
4461,1100113200.0,586.0
4462,1100116800.0,580.0
4463,1100120400.0,346.0
4464,1100124000.0,531.0
4465,1100127600.0,477.0
4466,1100131200.0,344.0
4467,1100134800.0,219.0
4468,1100142000.0,174.0
4469,1100145600.0,165.0
4470,1100149200.0,250.0
4471,1100152800.0,388.0
4472,1100156400.0,758.0
4473,1100160000.0,1247.0
4474,1100163600.0,1110.0
4475,1100167200.0,1145.0
4476,1100170800.0,720.0
4477,1100174400.0,557.0
4478,1100178000.0,678.0
4479,1100181600.0,659.0
4480,1100185200.0,552.0
4481,1100188800.0,395.0
4482,1100192400.0,573.0
4483,1100196000.0,463.0
4484,1100199600.0,568.0
4485,1100203200.0,706.0
4486,1100206800.0,193.0
4487,1100210400.0,151.0
4488,1100214000.0,167.0
4489,1100217600.0,239.0
4490,1100221200.0,102.0
4491,1100228400.0,55.0
4492,1100232000.0,71.0
4493,1100235600.0,79.0
4494,1100239200.0,117.0
4495,1100242800.0,266.0
4496,1100246400.0,340.0
4497,1100250000.0,257.0
4498,1100253600.0,311.0
4499,1100257200.0,279.0
4500,1100260800.0,267.0
4501,1100264400.0,310.0
4502,1100268000.0,352.0
4503,1100271600.0,337.0
4504,1100275200.0,358.0
4505,1100278800.0,547.0
4506,1100282400.0,600.0
4507,1100286000.0,470.0
4508,1100289600.0,522.0
4509,1100293200.0,208.0
4510,1100296800.0,205.0
4511,1100300400.0,217.0
4512,1100304000.0,216.0
4513,1100307600.0,117.0
4514,1100314800.0,174.0
4515,1100318400.0,111.0
4516,1100322000.0,147.0
4517,1100325600.0,140.0
4518,1100329200.0,421.0
4519,1100332800.0,350.0
4520,1100336400.0,550.0
4521,1100340000.0,589.0
4522,1100343600.0,537.0
4523,1100347200.0,473.0
4524,1100350800.0,364.0
4525,1100354400.0,270.0
4526,1100358000.0,368.0
4527,1100361600.0,318.0
4528,1100365200.0,244.0
4529,1100368800.0,234.0
4530,1100372400.0,296.0
4531,1100376000.0,205.0
4532,1100379600.0,95.0
4533,1100383200.0,93.0
4534,1100386800.0,100.0
4535,1100390400.0,100.0
4536,1100394000.0,63.0
4537,1100401200.0,36.0
4538,1100404800.0,24.0
4539,1100408400.0,20.0
4540,1100412000.0,25.0
4541,1100415600.0,39.0
4542,1100419200.0,57.0
4543,1100422800.0,59.0
4544,1100426400.0,65.0
4545,1100430000.0,93.0
4546,1100433600.0,112.0
4547,1100437200.0,110.0
4548,1100440800.0,81.0
4549,1100444400.0,100.0
4550,1100448000.0,109.0
4551,1100451600.0,148.0
4552,1100455200.0,207.0
4553,1100458800.0,210.0
4554,1100462400.0,180.0
4555,1100466000.0,109.0
4556,1100469600.0,128.0
4557,1100473200.0,96.0
4558,1100476800.0,65.0
4559,1100480400.0,42.0
4560,1100487600.0,24.0
4561,1100491200.0,28.0
4562,1100494800.0,55.0
4563,1100498400.0,181.0
4564,1100502000.0,480.0
4565,1100505600.0,442.0
4566,1100509200.0,361.0
4567,1100512800.0,288.0
4568,1100516400.0,330.0
4569,1100520000.0,300.0
4570,1100523600.0,239.0
4571,1100527200.0,265.0
4572,1100530800.0,287.0
4573,1100534400.0,403.0
4574,1100538000.0,515.0
4575,1100541600.0,446.0
4576,1100545200.0,501.0
4577,1100548800.0,355.0
4578,1100552400.0,217.0
4579,1100556000.0,180.0
4580,1100559600.0,167.0
4581,1100563200.0,126.0
4582,1100566800.0,113.0
4583,1100574000.0,37.0
4584,1100577600.0,50.0
4585,1100581200.0,96.0
4586,1100584800.0,271.0
4587,1100588400.0,892.0
4588,1100592000.0,1071.0
4589,1100595600.0,839.0
4590,1100599200.0,713.0
4591,1100602800.0,498.0
4592,1100606400.0,389.0
4593,1100610000.0,457.0
4594,1100613600.0,425.0
4595,1100617200.0,483.0
4596,1100620800.0,604.0
4597,1100624400.0,648.0
4598,1100628000.0,427.0
4599,1100631600.0,461.0
4600,1100635200.0,436.0
4601,1100638800.0,300.0
4602,1100642400.0,277.0
4603,1100646000.0,196.0
4604,1100649600.0,277.0
4605,1100653200.0,131.0
4606,1100660400.0,97.0
4607,1100664000.0,105.0
4608,1100667600.0,138.0
4609,1100671200.0,183.0
4610,1100674800.0,664.0
4611,1100678400.0,611.0
4612,1100682000.0,600.0
4613,1100689200.0,878.0
4614,1100692800.0,905.0
4615,1100696400.0,808.0
4616,1100700000.0,858.0
4617,1100703600.0,839.0
4618,1100707200.0,1290.0
4619,1100710800.0,748.0
4620,1100714400.0,1148.0
4621,1100718000.0,729.0
4622,1100721600.0,810.0
4623,1100725200.0,427.0
4624,1100728800.0,274.0
4625,1100732400.0,387.0
4626,1100736000.0,235.0
4627,1100739600.0,225.0
4628,1100746800.0,185.0
4629,1100750400.0,212.0
4630,1100754000.0,358.0
4631,1100757600.0,531.0
4632,1100761200.0,992.0
4633,1100764800.0,1132.0
4634,1100768400.0,1195.0
4635,1100772000.0,1120.0
4636,1100775600.0,870.0
4637,1100779200.0,570.0
4638,1100782800.0,384.0
4639,1100786400.0,381.0
4640,1100790000.0,541.0
4641,1100793600.0,484.0
4642,1100797200.0,549.0
4643,1100800800.0,596.0
4644,1100804400.0,620.0
4645,1100808000.0,542.0
4646,1100811600.0,381.0
4647,1100815200.0,270.0
4648,1100818800.0,284.0
4649,1100822400.0,204.0
4650,1100826000.0,93.0
4651,1100833200.0,51.0
4652,1100836800.0,45.0
4653,1100840400.0,68.0
4654,1100844000.0,198.0
4655,1100847600.0,633.0
4656,1100851200.0,548.0
4657,1100854800.0,588.0
4658,1100858400.0,612.0
4659,1100862000.0,428.0
4660,1100865600.0,463.0
4661,1100869200.0,479.0
4662,1100872800.0,469.0
4663,1100876400.0,583.0
4664,1100880000.0,760.0
4665,1100883600.0,691.0
4666,1100887200.0,832.0
4667,1100890800.0,881.0
4668,1100894400.0,390.0
4669,1100898000.0,207.0
4670,1100901600.0,204.0
4671,1100905200.0,243.0
4672,1100908800.0,264.0
4673,1100912400.0,215.0
4674,1100919600.0,146.0
4675,1100923200.0,92.0
4676,1100926800.0,174.0
4677,1100930400.0,294.0
4678,1100934000.0,412.0
4679,1100937600.0,573.0
4680,1100941200.0,661.0
4681,1100944800.0,555.0
4682,1100948400.0,363.0
4683,1100952000.0,302.0
4684,1100955600.0,340.0
4685,1100959200.0,306.0
4686,1100962800.0,377.0
4687,1100966400.0,625.0
4688,1100970000.0,870.0
4689,1100973600.0,421.0
4690,1100977200.0,294.0
4691,1100980800.0,339.0
4692,1100984400.0,260.0
4693,1100988000.0,256.0
4694,1100991600.0,572.0
4695,1100995200.0,428.0
4696,1100998800.0,195.0
4697,1101006000.0,160.0
4698,1101009600.0,101.0
4699,1101013200.0,97.0
4700,1101016800.0,127.0
4701,1101020400.0,227.0
4702,1101024000.0,253.0
4703,1101027600.0,234.0
4704,1101031200.0,291.0
4705,1101034800.0,402.0
4706,1101038400.0,492.0
4707,1101042000.0,351.0
4708,1101045600.0,160.0
4709,1101049200.0,292.0
4710,1101052800.0,537.0
4711,1101056400.0,607.0
4712,1101060000.0,308.0
4713,1101063600.0,277.0
4714,1101067200.0,348.0
4715,1101070800.0,267.0
4716,1101074400.0,399.0
4717,1101078000.0,163.0
4718,1101081600.0,297.0
4719,1101085200.0,212.0
4720,1101092400.0,81.0
4721,1101096000.0,116.0
4722,1101099600.0,201.0
4723,1101103200.0,333.0
4724,1101106800.0,733.0
4725,1101110400.0,846.0
4726,1101114000.0,801.0
4727,1101117600.0,884.0
4728,1101121200.0,784.0
4729,1101124800.0,896.0
4730,1101128400.0,953.0
4731,1101132000.0,980.0
4732,1101135600.0,1058.0
4733,1101139200.0,1080.0
4734,1101142800.0,1301.0
4735,1101146400.0,1345.0
4736,1101150000.0,1218.0
4737,1101153600.0,884.0
4738,1101157200.0,650.0
4739,1101160800.0,444.0
4740,1101164400.0,370.0
4741,1101168000.0,349.0
4742,1101171600.0,287.0
4743,1101178800.0,226.0
4744,1101182400.0,238.0
4745,1101186000.0,316.0
4746,1101189600.0,508.0
4747,1101193200.0,920.0
4748,1101196800.0,980.0
4749,1101200400.0,1188.0
4750,1101204000.0,1045.0
4751,1101207600.0,999.0
4752,1101211200.0,955.0
4753,1101214800.0,1189.0
4754,1101218400.0,933.0
4755,1101222000.0,898.0
4756,1101225600.0,1201.0
4757,1101229200.0,1369.0
4758,1101232800.0,1389.0
4759,1101236400.0,1358.0
4760,1101240000.0,1189.0
4761,1101243600.0,866.0
4762,1101247200.0,718.0
4763,1101250800.0,715.0
4764,1101254400.0,558.0
4765,1101258000.0,467.0
4766,1101265200.0,295.0
4767,1101268800.0,151.0
4768,1101272400.0,188.0
4769,1101276000.0,380.0
4770,1101279600.0,717.0
4771,1101283200.0,803.0
4772,1101286800.0,726.0
4773,1101290400.0,558.0
4774,1101294000.0,427.0
4775,1101297600.0,317.0
4776,1101301200.0,436.0
4777,1101304800.0,490.0
4778,1101308400.0,602.0
4779,1101312000.0,732.0
4780,1101315600.0,865.0
4781,1101319200.0,936.0
4782,1101322800.0,1074.0
4783,1101326400.0,812.0
4784,1101330000.0,773.0
4785,1101333600.0,761.0
4786,1101337200.0,781.0
4787,1101340800.0,743.0
4788,1101344400.0,533.0
4789,1101351600.0,456.0
4790,1101355200.0,486.0
4791,1101358800.0,498.0
4792,1101362400.0,585.0
4793,1101366000.0,911.0
4794,1101369600.0,845.0
4795,1101373200.0,807.0
4796,1101376800.0,603.0
4797,1101380400.0,391.0
4798,1101384000.0,279.0
4799,1101387600.0,358.0
4800,1101391200.0,403.0
4801,1101394800.0,465.0
4802,1101398400.0,707.0
4803,1101402000.0,660.0
4804,1101405600.0,402.0
4805,1101409200.0,350.0
4806,1101412800.0,355.0
4807,1101416400.0,296.0
4808,1101420000.0,266.0
4809,1101423600.0,373.0
4810,1101427200.0,417.0
4811,1101430800.0,308.0
4812,1101438000.0,209.0
4813,1101441600.0,196.0
4814,1101445200.0,203.0
4815,1101448800.0,393.0
4816,1101452400.0,864.0
4817,1101456000.0,960.0
4818,1101459600.0,1056.0
4819,1101463200.0,856.0
4820,1101466800.0,854.0
4821,1101470400.0,854.0
4822,1101474000.0,949.0
4823,1101477600.0,932.0
4824,1101481200.0,1071.0
4825,1101484800.0,1134.0
4826,1101488400.0,1389.0
4827,1101492000.0,866.0
4828,1101495600.0,947.0
4829,1101499200.0,1155.0
4830,1101502800.0,798.0
4831,1101506400.0,696.0
4832,1101510000.0,654.0
4833,1101513600.0,685.0
4834,1101517200.0,574.0
4835,1101524400.0,319.0
4836,1101528000.0,263.0
4837,1101531600.0,320.0
4838,1101535200.0,439.0
4839,1101538800.0,398.0
4840,1101542400.0,637.0
4841,1101546000.0,699.0
4842,1101549600.0,699.0
4843,1101553200.0,707.0
4844,1101556800.0,743.0
4845,1101560400.0,745.0
4846,1101564000.0,741.0
4847,1101567600.0,765.0
4848,1101571200.0,632.0
4849,1101574800.0,808.0
4850,1101578400.0,703.0
4851,1101582000.0,764.0
4852,1101585600.0,667.0
4853,1101589200.0,355.0
4854,1101592800.0,359.0
4855,1101596400.0,327.0
4856,1101600000.0,289.0
4857,1101607200.0,138.0
4858,1101610800.0,86.0
4859,1101614400.0,60.0
4860,1101618000.0,62.0
4861,1101621600.0,73.0
4862,1101625200.0,157.0
4863,1101628800.0,166.0
4864,1101632400.0,98.0
4865,1101636000.0,153.0
4866,1101639600.0,307.0
4867,1101643200.0,416.0
4868,1101646800.0,346.0
4869,1101650400.0,252.0
4870,1101654000.0,326.0
4871,1101657600.0,490.0
4872,1101661200.0,452.0
4873,1101664800.0,542.0
4874,1101668400.0,605.0
4875,1101672000.0,577.0
4876,1101675600.0,491.0
4877,1101679200.0,492.0
4878,1101682800.0,412.0
4879,1101686400.0,283.0
4880,1101690000.0,280.0
4881,1101697200.0,156.0
4882,1101700800.0,166.0
4883,1101704400.0,225.0
4884,1101708000.0,325.0
4885,1101711600.0,760.0
4886,1101715200.0,948.0
4887,1101718800.0,1044.0
4888,1101722400.0,1172.0
4889,1101726000.0,1000.0
4890,1101729600.0,366.0
4891,1101733200.0,346.0
4892,1101736800.0,289.0
4893,1101740400.0,316.0
4894,1101744000.0,238.0
4895,1101747600.0,267.0
4896,1101751200.0,182.0
4897,1101754800.0,197.0
4898,1101758400.0,149.0
4899,1101762000.0,124.0
4900,1101765600.0,105.0
4901,1101769200.0,109.0
4902,1101772800.0,169.0
4903,1101776400.0,124.0
4904,1101783600.0,50.0
4905,1101787200.0,47.0
4906,1101790800.0,110.0
4907,1101794400.0,193.0
4908,1101798000.0,475.0
4909,1101801600.0,420.0
4910,1101805200.0,439.0
4911,1101808800.0,461.0
4912,1101812400.0,238.0
4913,1101816000.0,232.0
4914,1101819600.0,241.0
